"Year","Factor","0.4","5.9","10.14","15.19","20.24","25.29","30.34","35.39","40.44","45.49","50.54","55.59","60.64","65.69","70.74","75.79","80 and over","Total","reg"
2010,"Total",27,0,0,7,3,3,4,3,10,9,11,12,26,23,25,23,23,209,"Wellington"
2011,"Male",13,0,0,4,1,4,3,3,7,9,8,6,14,16,17,10,12,127,"Wellington"
2011,"Female",13,0,1,2,4,2,2,6,2,4,10,10,19,13,18,13,19,138,"Wellington"
2011,"Total",26,0,1,6,5,6,5,9,9,13,18,16,33,29,35,23,31,265,"Wellington"
2012,"Male",10,1,0,3,4,6,3,4,5,4,8,5,18,15,8,20,20,134,"Wellington"
2012,"Female",10,0,1,3,0,1,2,2,2,4,4,8,7,10,17,11,19,101,"Wellington"
2012,"Total",20,1,1,6,4,7,5,6,7,8,12,13,25,25,25,31,39,235,"Wellington"
2013,"Male",6,0,0,5,8,1,5,4,6,3,7,13,12,17,12,12,22,133,"Wellington"
2013,"Female",9,1,0,1,2,1,2,5,1,11,8,10,12,18,15,15,24,135,"Wellington"
2013,"Total",15,1,0,6,10,2,7,9,7,14,15,23,24,35,27,27,46,268,"Wellington"
2006,"Male",0,1,1,0,2,0,0,0,1,0,0,1,0,1,0,1,1,9,"Tasman"
2006,"Female",1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,"Tasman"
2006,"Total",1,1,2,0,2,0,0,0,1,0,0,2,1,1,0,1,1,13,"Tasman"
2007,"Male",1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,5,"Tasman"
2007,"Female",0,0,0,0,0,0,0,1,1,0,1,0,1,2,0,0,1,7,"Tasman"
2007,"Total",1,0,0,0,0,0,0,1,1,0,1,1,3,2,1,0,1,12,"Tasman"
2008,"Male",0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,5,"Tasman"
2008,"Female",0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,5,"Tasman"
2008,"Total",0,0,0,0,0,0,1,2,1,1,0,1,0,1,1,0,2,10,"Tasman"
2009,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tasman"
2009,"Female",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Tasman"
2009,"Total",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Tasman"
2010,"Male",1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,3,7,"Tasman"
2010,"Female",0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,4,"Tasman"
2010,"Total",1,0,0,1,0,0,0,2,1,0,1,0,0,1,0,0,4,11,"Tasman"
2011,"Male",0,0,0,0,0,0,1,0,0,0,1,2,1,0,0,1,0,6,"Tasman"
2011,"Female",1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,4,"Tasman"
2011,"Total",1,0,0,0,1,0,1,0,0,0,1,2,1,1,0,2,0,10,"Tasman"
2012,"Male",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Tasman"
2012,"Female",0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,1,6,"Tasman"
2012,"Total",0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,1,7,"Tasman"
2013,"Male",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,4,"Tasman"
2013,"Female",1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,"Tasman"
